id,scandate,dependencyId,vulnerabilityId,toolId,confidence,severity,count,id,repositoryId,packageId,id,group,artifact,version,ecosystem,id,source,cveId,sourceId,publishDate,description,CVSS2_score,CVSS2_severity,CVSS3_score,CVSS3_severity
120507,"Fri, 25 Sep 2020 18:14:08 -0400",8105,96,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,96,NVD,CVE-2017-15095,,2018-02-06 15:29:00,"A deserialization flaw was discovered in the jackson-databind in versions before 2.8.10 and 2.9.1, which could allow an unauthenticated user to perform code execution by sending the maliciously crafted input to the readValue method of the ObjectMapper. This issue extends the previous flaw CVE-2017-7525 by blacklisting more classes that could be used maliciously.",7.5,HIGH,9.8,CRITICAL
120458,"Fri, 25 Sep 2020 18:14:08 -0400",8326,96,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,96,NVD,CVE-2017-15095,,2018-02-06 15:29:00,"A deserialization flaw was discovered in the jackson-databind in versions before 2.8.10 and 2.9.1, which could allow an unauthenticated user to perform code execution by sending the maliciously crafted input to the readValue method of the ObjectMapper. This issue extends the previous flaw CVE-2017-7525 by blacklisting more classes that could be used maliciously.",7.5,HIGH,9.8,CRITICAL
120875,"Fri, 25 Sep 2020 18:14:08 -0400",12170,96,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,96,NVD,CVE-2017-15095,,2018-02-06 15:29:00,"A deserialization flaw was discovered in the jackson-databind in versions before 2.8.10 and 2.9.1, which could allow an unauthenticated user to perform code execution by sending the maliciously crafted input to the readValue method of the ObjectMapper. This issue extends the previous flaw CVE-2017-7525 by blacklisting more classes that could be used maliciously.",7.5,HIGH,9.8,CRITICAL
120876,"Fri, 25 Sep 2020 18:14:08 -0400",12170,33,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,33,NVD,CVE-2017-17485,,2018-01-10 18:29:00,"FasterXML jackson-databind through 2.8.10 and 2.9.x through 2.9.3 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 deserialization flaw. This is exploitable by sending maliciously crafted JSON input to the readValue method of the ObjectMapper, bypassing a blacklist that is ineffective if the Spring libraries are available in the classpath.",7.5,HIGH,9.8,CRITICAL
120459,"Fri, 25 Sep 2020 18:14:08 -0400",8326,33,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,33,NVD,CVE-2017-17485,,2018-01-10 18:29:00,"FasterXML jackson-databind through 2.8.10 and 2.9.x through 2.9.3 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 deserialization flaw. This is exploitable by sending maliciously crafted JSON input to the readValue method of the ObjectMapper, bypassing a blacklist that is ineffective if the Spring libraries are available in the classpath.",7.5,HIGH,9.8,CRITICAL
120877,"Fri, 25 Sep 2020 18:14:08 -0400",12170,32,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,32,NVD,CVE-2017-7525,,2018-02-06 15:29:00,"A deserialization flaw was discovered in the jackson-databind, versions before 2.6.7.1, 2.7.9.1 and 2.8.9, which could allow an unauthenticated user to perform code execution by sending the maliciously crafted input to the readValue method of the ObjectMapper.",7.5,HIGH,9.8,CRITICAL
120460,"Fri, 25 Sep 2020 18:14:08 -0400",8326,32,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,32,NVD,CVE-2017-7525,,2018-02-06 15:29:00,"A deserialization flaw was discovered in the jackson-databind, versions before 2.6.7.1, 2.7.9.1 and 2.8.9, which could allow an unauthenticated user to perform code execution by sending the maliciously crafted input to the readValue method of the ObjectMapper.",7.5,HIGH,9.8,CRITICAL
120508,"Fri, 25 Sep 2020 18:14:08 -0400",8105,319,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,319,NVD,CVE-2018-1000873,,2018-12-20 17:29:00,"Fasterxml Jackson version Before 2.9.8 contains a CWE-20: Improper Input Validation vulnerability in Jackson-Modules-Java8 that can result in Causes a denial-of-service (DoS). This attack appear to be exploitable via The victim deserializes malicious input, specifically very large values in the nanoseconds field of a time value. This vulnerability appears to have been fixed in 2.9.8.",4.3,MEDIUM,6.5,MEDIUM
120878,"Fri, 25 Sep 2020 18:14:08 -0400",12170,319,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,319,NVD,CVE-2018-1000873,,2018-12-20 17:29:00,"Fasterxml Jackson version Before 2.9.8 contains a CWE-20: Improper Input Validation vulnerability in Jackson-Modules-Java8 that can result in Causes a denial-of-service (DoS). This attack appear to be exploitable via The victim deserializes malicious input, specifically very large values in the nanoseconds field of a time value. This vulnerability appears to have been fixed in 2.9.8.",4.3,MEDIUM,6.5,MEDIUM
120461,"Fri, 25 Sep 2020 18:14:08 -0400",8326,319,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,319,NVD,CVE-2018-1000873,,2018-12-20 17:29:00,"Fasterxml Jackson version Before 2.9.8 contains a CWE-20: Improper Input Validation vulnerability in Jackson-Modules-Java8 that can result in Causes a denial-of-service (DoS). This attack appear to be exploitable via The victim deserializes malicious input, specifically very large values in the nanoseconds field of a time value. This vulnerability appears to have been fixed in 2.9.8.",4.3,MEDIUM,6.5,MEDIUM
120879,"Fri, 25 Sep 2020 18:14:08 -0400",12170,98,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,98,NVD,CVE-2018-11307,,2019-07-09 16:15:00,"An issue was discovered in FasterXML jackson-databind 2.0.0 through 2.9.5. Use of Jackson default typing along with a gadget class from iBatis allows exfiltration of content. Fixed in 2.7.9.4, 2.8.11.2, and 2.9.6.",7.5,HIGH,9.8,CRITICAL
120509,"Fri, 25 Sep 2020 18:14:08 -0400",8105,98,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,98,NVD,CVE-2018-11307,,2019-07-09 16:15:00,"An issue was discovered in FasterXML jackson-databind 2.0.0 through 2.9.5. Use of Jackson default typing along with a gadget class from iBatis allows exfiltration of content. Fixed in 2.7.9.4, 2.8.11.2, and 2.9.6.",7.5,HIGH,9.8,CRITICAL
120462,"Fri, 25 Sep 2020 18:14:08 -0400",8326,98,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,98,NVD,CVE-2018-11307,,2019-07-09 16:15:00,"An issue was discovered in FasterXML jackson-databind 2.0.0 through 2.9.5. Use of Jackson default typing along with a gadget class from iBatis allows exfiltration of content. Fixed in 2.7.9.4, 2.8.11.2, and 2.9.6.",7.5,HIGH,9.8,CRITICAL
120463,"Fri, 25 Sep 2020 18:14:08 -0400",8326,97,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,97,NVD,CVE-2018-12022,,2019-03-21 16:00:00,"An issue was discovered in FasterXML jackson-databind prior to 2.7.9.4, 2.8.11.2, and 2.9.6. When Default Typing is enabled (either globally or for a specific property), the service has the Jodd-db jar (for database access for the Jodd framework) in the classpath, and an attacker can provide an LDAP service to access, it is possible to make the service execute a malicious payload.",5.1,MEDIUM,7.5,HIGH
120510,"Fri, 25 Sep 2020 18:14:08 -0400",8105,97,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,97,NVD,CVE-2018-12022,,2019-03-21 16:00:00,"An issue was discovered in FasterXML jackson-databind prior to 2.7.9.4, 2.8.11.2, and 2.9.6. When Default Typing is enabled (either globally or for a specific property), the service has the Jodd-db jar (for database access for the Jodd framework) in the classpath, and an attacker can provide an LDAP service to access, it is possible to make the service execute a malicious payload.",5.1,MEDIUM,7.5,HIGH
120511,"Fri, 25 Sep 2020 18:14:08 -0400",8105,99,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,99,NVD,CVE-2018-12023,,2019-03-21 16:00:00,"An issue was discovered in FasterXML jackson-databind prior to 2.7.9.4, 2.8.11.2, and 2.9.6. When Default Typing is enabled (either globally or for a specific property), the service has the Oracle JDBC jar in the classpath, and an attacker can provide an LDAP service to access, it is possible to make the service execute a malicious payload.",5.1,MEDIUM,7.5,HIGH
120464,"Fri, 25 Sep 2020 18:14:08 -0400",8326,99,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,99,NVD,CVE-2018-12023,,2019-03-21 16:00:00,"An issue was discovered in FasterXML jackson-databind prior to 2.7.9.4, 2.8.11.2, and 2.9.6. When Default Typing is enabled (either globally or for a specific property), the service has the Oracle JDBC jar in the classpath, and an attacker can provide an LDAP service to access, it is possible to make the service execute a malicious payload.",5.1,MEDIUM,7.5,HIGH
120880,"Fri, 25 Sep 2020 18:14:08 -0400",12170,100,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,100,NVD,CVE-2018-14718,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the slf4j-ext class from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120512,"Fri, 25 Sep 2020 18:14:08 -0400",8105,100,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,100,NVD,CVE-2018-14718,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the slf4j-ext class from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120465,"Fri, 25 Sep 2020 18:14:08 -0400",8326,100,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,100,NVD,CVE-2018-14718,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the slf4j-ext class from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120466,"Fri, 25 Sep 2020 18:14:08 -0400",8326,102,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,102,NVD,CVE-2018-14719,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the blaze-ds-opt and blaze-ds-core classes from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120513,"Fri, 25 Sep 2020 18:14:08 -0400",8105,102,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,102,NVD,CVE-2018-14719,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the blaze-ds-opt and blaze-ds-core classes from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120467,"Fri, 25 Sep 2020 18:14:08 -0400",8326,101,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,101,NVD,CVE-2018-14720,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.7 might allow attackers to conduct external XML entity (XXE) attacks by leveraging failure to block unspecified JDK classes from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120514,"Fri, 25 Sep 2020 18:14:08 -0400",8105,101,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,101,NVD,CVE-2018-14720,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.7 might allow attackers to conduct external XML entity (XXE) attacks by leveraging failure to block unspecified JDK classes from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120515,"Fri, 25 Sep 2020 18:14:08 -0400",8105,103,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,103,NVD,CVE-2018-14721,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to conduct server-side request forgery (SSRF) attacks by leveraging failure to block the axis2-jaxws class from polymorphic deserialization.,7.5,HIGH,10,CRITICAL
120468,"Fri, 25 Sep 2020 18:14:08 -0400",8326,103,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,103,NVD,CVE-2018-14721,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to conduct server-side request forgery (SSRF) attacks by leveraging failure to block the axis2-jaxws class from polymorphic deserialization.,7.5,HIGH,10,CRITICAL
120469,"Fri, 25 Sep 2020 18:14:08 -0400",8326,105,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,105,NVD,CVE-2018-19360,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the axis2-transport-jms class from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120516,"Fri, 25 Sep 2020 18:14:08 -0400",8105,105,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,105,NVD,CVE-2018-19360,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the axis2-transport-jms class from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120470,"Fri, 25 Sep 2020 18:14:08 -0400",8326,106,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,106,NVD,CVE-2018-19361,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the openjpa class from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120517,"Fri, 25 Sep 2020 18:14:08 -0400",8105,106,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,106,NVD,CVE-2018-19361,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the openjpa class from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120471,"Fri, 25 Sep 2020 18:14:08 -0400",8326,104,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,104,NVD,CVE-2018-19362,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the jboss-common-core class from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120518,"Fri, 25 Sep 2020 18:14:08 -0400",8105,104,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,104,NVD,CVE-2018-19362,,2019-01-02 18:29:00,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the jboss-common-core class from polymorphic deserialization.,7.5,HIGH,9.8,CRITICAL
120472,"Fri, 25 Sep 2020 18:14:08 -0400",8326,34,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,34,NVD,CVE-2018-5968,,2018-01-22 04:29:00,FasterXML jackson-databind through 2.8.11 and 2.9.x through 2.9.3 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 and CVE-2017-17485 deserialization flaws. This is exploitable via two different gadgets that bypass a blacklist.,5.1,MEDIUM,8.1,HIGH
120881,"Fri, 25 Sep 2020 18:14:08 -0400",12170,34,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,34,NVD,CVE-2018-5968,,2018-01-22 04:29:00,FasterXML jackson-databind through 2.8.11 and 2.9.x through 2.9.3 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 and CVE-2017-17485 deserialization flaws. This is exploitable via two different gadgets that bypass a blacklist.,5.1,MEDIUM,8.1,HIGH
120519,"Fri, 25 Sep 2020 18:14:08 -0400",8105,34,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,34,NVD,CVE-2018-5968,,2018-01-22 04:29:00,FasterXML jackson-databind through 2.8.11 and 2.9.x through 2.9.3 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 and CVE-2017-17485 deserialization flaws. This is exploitable via two different gadgets that bypass a blacklist.,5.1,MEDIUM,8.1,HIGH
120473,"Fri, 25 Sep 2020 18:14:08 -0400",8326,35,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,35,NVD,CVE-2018-7489,,2018-02-26 15:29:00,"FasterXML jackson-databind before 2.7.9.3, 2.8.x before 2.8.11.1 and 2.9.x before 2.9.5 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 deserialization flaw. This is exploitable by sending maliciously crafted JSON input to the readValue method of the ObjectMapper, bypassing a blacklist that is ineffective if the c3p0 libraries are available in the classpath.",7.5,HIGH,9.8,CRITICAL
120882,"Fri, 25 Sep 2020 18:14:08 -0400",12170,35,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,35,NVD,CVE-2018-7489,,2018-02-26 15:29:00,"FasterXML jackson-databind before 2.7.9.3, 2.8.x before 2.8.11.1 and 2.9.x before 2.9.5 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 deserialization flaw. This is exploitable by sending maliciously crafted JSON input to the readValue method of the ObjectMapper, bypassing a blacklist that is ineffective if the c3p0 libraries are available in the classpath.",7.5,HIGH,9.8,CRITICAL
120520,"Fri, 25 Sep 2020 18:14:08 -0400",8105,35,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,35,NVD,CVE-2018-7489,,2018-02-26 15:29:00,"FasterXML jackson-databind before 2.7.9.3, 2.8.x before 2.8.11.1 and 2.9.x before 2.9.5 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 deserialization flaw. This is exploitable by sending maliciously crafted JSON input to the readValue method of the ObjectMapper, bypassing a blacklist that is ineffective if the c3p0 libraries are available in the classpath.",7.5,HIGH,9.8,CRITICAL
120474,"Fri, 25 Sep 2020 18:14:08 -0400",8326,37,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,37,NVD,CVE-2019-12086,,2019-05-17 17:29:00,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.x before 2.9.9. When Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint, the service has the mysql-connector-java jar (8.0.14 or earlier) in the classpath, and an attacker can host a crafted MySQL server reachable by the victim, an attacker can send a crafted JSON message that allows them to read arbitrary local files on the server. This occurs because of missing com.mysql.cj.jdbc.admin.MiniAdmin validation.",5,MEDIUM,7.5,HIGH
120521,"Fri, 25 Sep 2020 18:14:08 -0400",8105,37,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,37,NVD,CVE-2019-12086,,2019-05-17 17:29:00,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.x before 2.9.9. When Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint, the service has the mysql-connector-java jar (8.0.14 or earlier) in the classpath, and an attacker can host a crafted MySQL server reachable by the victim, an attacker can send a crafted JSON message that allows them to read arbitrary local files on the server. This occurs because of missing com.mysql.cj.jdbc.admin.MiniAdmin validation.",5,MEDIUM,7.5,HIGH
120475,"Fri, 25 Sep 2020 18:14:08 -0400",8326,39,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,39,NVD,CVE-2019-12384,,2019-06-24 16:15:00,"FasterXML jackson-databind 2.x before 2.9.9.1 might allow attackers to have a variety of impacts by leveraging failure to block the logback-core class from polymorphic deserialization. Depending on the classpath content, remote code execution may be possible.",4.3,MEDIUM,5.9,MEDIUM
120522,"Fri, 25 Sep 2020 18:14:08 -0400",8105,39,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,39,NVD,CVE-2019-12384,,2019-06-24 16:15:00,"FasterXML jackson-databind 2.x before 2.9.9.1 might allow attackers to have a variety of impacts by leveraging failure to block the logback-core class from polymorphic deserialization. Depending on the classpath content, remote code execution may be possible.",4.3,MEDIUM,5.9,MEDIUM
120523,"Fri, 25 Sep 2020 18:14:08 -0400",8105,38,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,38,NVD,CVE-2019-12814,,2019-06-19 14:15:00,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.x through 2.9.9. When Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint and the service has JDOM 1.x or 2.x jar in the classpath, an attacker can send a specifically crafted JSON message that allows them to read arbitrary local files on the server.",4.3,MEDIUM,5.9,MEDIUM
120476,"Fri, 25 Sep 2020 18:14:08 -0400",8326,38,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,38,NVD,CVE-2019-12814,,2019-06-19 14:15:00,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.x through 2.9.9. When Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint and the service has JDOM 1.x or 2.x jar in the classpath, an attacker can send a specifically crafted JSON message that allows them to read arbitrary local files on the server.",4.3,MEDIUM,5.9,MEDIUM
120477,"Fri, 25 Sep 2020 18:14:08 -0400",8326,40,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,40,NVD,CVE-2019-14379,,2019-07-29 12:15:00,"SubTypeValidator.java in FasterXML jackson-databind before 2.9.9.2 mishandles default typing when ehcache is used (because of net.sf.ehcache.transaction.manager.DefaultTransactionManagerLookup), leading to remote code execution.",7.5,HIGH,9.8,CRITICAL
120524,"Fri, 25 Sep 2020 18:14:08 -0400",8105,40,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,40,NVD,CVE-2019-14379,,2019-07-29 12:15:00,"SubTypeValidator.java in FasterXML jackson-databind before 2.9.9.2 mishandles default typing when ehcache is used (because of net.sf.ehcache.transaction.manager.DefaultTransactionManagerLookup), leading to remote code execution.",7.5,HIGH,9.8,CRITICAL
120478,"Fri, 25 Sep 2020 18:14:08 -0400",8326,41,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,41,NVD,CVE-2019-14439,,2019-07-30 11:15:00,A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.x before 2.9.9.2. This occurs when Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint and the service has the logback jar in the classpath.,5,MEDIUM,7.5,HIGH
120525,"Fri, 25 Sep 2020 18:14:08 -0400",8105,41,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,41,NVD,CVE-2019-14439,,2019-07-30 11:15:00,A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.x before 2.9.9.2. This occurs when Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint and the service has the logback jar in the classpath.,5,MEDIUM,7.5,HIGH
120479,"Fri, 25 Sep 2020 18:14:08 -0400",8326,43,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,43,NVD,CVE-2019-14540,,2019-09-15 22:15:00,A Polymorphic Typing issue was discovered in FasterXML jackson-databind before 2.9.10. It is related to com.zaxxer.hikari.HikariConfig.,7.5,HIGH,9.8,CRITICAL
120883,"Fri, 25 Sep 2020 18:14:08 -0400",12170,43,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,43,NVD,CVE-2019-14540,,2019-09-15 22:15:00,A Polymorphic Typing issue was discovered in FasterXML jackson-databind before 2.9.10. It is related to com.zaxxer.hikari.HikariConfig.,7.5,HIGH,9.8,CRITICAL
120526,"Fri, 25 Sep 2020 18:14:08 -0400",8105,43,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,43,NVD,CVE-2019-14540,,2019-09-15 22:15:00,A Polymorphic Typing issue was discovered in FasterXML jackson-databind before 2.9.10. It is related to com.zaxxer.hikari.HikariConfig.,7.5,HIGH,9.8,CRITICAL
120480,"Fri, 25 Sep 2020 18:14:08 -0400",8326,54,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,54,NVD,CVE-2019-14892,,2020-03-02 17:15:00,"A flaw was discovered in jackson-databind in versions before 2.9.10, 2.8.11.5 and 2.6.7.3, where it would permit polymorphic deserialization of a malicious object using commons-configuration 1 and 2 JNDI classes. An attacker could use this flaw to execute arbitrary code.",7.5,HIGH,9.8,CRITICAL
120527,"Fri, 25 Sep 2020 18:14:08 -0400",8105,54,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,54,NVD,CVE-2019-14892,,2020-03-02 17:15:00,"A flaw was discovered in jackson-databind in versions before 2.9.10, 2.8.11.5 and 2.6.7.3, where it would permit polymorphic deserialization of a malicious object using commons-configuration 1 and 2 JNDI classes. An attacker could use this flaw to execute arbitrary code.",7.5,HIGH,9.8,CRITICAL
120481,"Fri, 25 Sep 2020 18:14:08 -0400",8326,55,4,HIGH,,1,8326,25,348,348,com.fasterxml.jackson.core,jackson-databind,2.8.1,maven,55,NVD,CVE-2019-14893,,2020-03-02 21:15:00,"A flaw was discovered in FasterXML jackson-databind in all versions before 2.9.10 and 2.10.0, where it would permit polymorphic deserialization of malicious objects using the xalan JNDI gadget when used in conjunction with polymorphic type handling methods such as `enableDefaultTyping()` or when @JsonTypeInfo is using `Id.CLASS` or `Id.MINIMAL_CLASS` or in any other way which ObjectMapper.readValue might instantiate objects from unsafe sources. An attacker could use this flaw to execute arbitrary code.",7.5,HIGH,9.8,CRITICAL
120884,"Fri, 25 Sep 2020 18:14:08 -0400",12170,55,4,HIGH,,1,12170,25,222,222,com.fasterxml.jackson.core,jackson-databind,2.5.4,maven,55,NVD,CVE-2019-14893,,2020-03-02 21:15:00,"A flaw was discovered in FasterXML jackson-databind in all versions before 2.9.10 and 2.10.0, where it would permit polymorphic deserialization of malicious objects using the xalan JNDI gadget when used in conjunction with polymorphic type handling methods such as `enableDefaultTyping()` or when @JsonTypeInfo is using `Id.CLASS` or `Id.MINIMAL_CLASS` or in any other way which ObjectMapper.readValue might instantiate objects from unsafe sources. An attacker could use this flaw to execute arbitrary code.",7.5,HIGH,9.8,CRITICAL
120528,"Fri, 25 Sep 2020 18:14:08 -0400",8105,55,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,55,NVD,CVE-2019-14893,,2020-03-02 21:15:00,"A flaw was discovered in FasterXML jackson-databind in all versions before 2.9.10 and 2.10.0, where it would permit polymorphic deserialization of malicious objects using the xalan JNDI gadget when used in conjunction with polymorphic type handling methods such as `enableDefaultTyping()` or when @JsonTypeInfo is using `Id.CLASS` or `Id.MINIMAL_CLASS` or in any other way which ObjectMapper.readValue might instantiate objects from unsafe sources. An attacker could use this flaw to execute arbitrary code.",7.5,HIGH,9.8,CRITICAL
120529,"Fri, 25 Sep 2020 18:14:08 -0400",8105,42,4,HIGH,,1,8105,25,382,382,com.fasterxml.jackson.core,jackson-databind,2.9.0,maven,42,NVD,CVE-2019-16335,,2019-09-15 22:15:00,A Polymorphic Typing issue was discovered in FasterXML jackson-databind before 2.9.10. It is related to com.zaxxer.hikari.HikariDataSource. This is a different vulnerability than CVE-2019-14540.,7.5,HIGH,9.8,CRITICAL
